,Symbol,FullName,sf_name,customer_code,source
364,000506,中润资源,中润资源投资股份有限公司,b'MDEwMDE5ODI0OQ==',1
367,000510,金路集团,四川金路集团股份有限公司,b'ODM4MDMzMTUzNQ==',1
368,000511,*ST 烯碳,银基烯碳新材料集团股份有限公司,b'MDI0Mzk1NjA3MQ==',1
369,000513,丽珠集团,丽珠医药集团股份有限公司,b'NTEzMzA2NDgxMg==',1
370,000513,丽珠集团,丽珠医药集团股份有限公司,b'NzU1MDAxMzk3MA==',1
371,000513,丽珠集团,丽珠医药集团股份有限公司,b'MDI0NDQ3MTYxMw==',1
372,000513,丽珠集团,丽珠医药集团股份有限公司,b'NTIzMTQzMDcwNw==',1
373,000513,丽珠集团,丽珠医药集团股份有限公司,b'NDUxMjk5NDI5Mg==',1
374,000513,丽珠集团,丽珠医药集团股份有限公司,b'NTEzMzA2NDg4Mw==',1
375,000513,丽珠集团,丽珠医药集团股份有限公司,b'NzU2MDEzMTUyMQ==',1
376,000513,丽珠集团,丽珠医药集团股份有限公司,b'NTMxMzUwMTY5OQ==',1
377,000513,丽珠集团,丽珠医药集团股份有限公司重庆办事处,b'MDIzNTM2MzQzNA==',1
378,000513,丽珠集团,丽珠医药集团股份有限公司,b'NTMxMzQ5NjYxMw==',1
379,000513,丽珠集团,丽珠医药集团股份有限公司,b'NzU2MTIyMzI3Mg==',1
380,000513,丽珠集团,丽珠医药集团股份有限公司,b'OTMxMDc1NDMzMg==',1
381,000513,丽珠集团,丽珠医药集团股份有限公司,b'MDIzNTM4NTkxOA==',1
382,000513,丽珠集团,丽珠医药集团股份有限公司,b'NTUxMTk5NTkxNw==',1
383,000513,丽珠集团,丽珠医药集团股份有限公司,b'NzMxMjAxNTEwNA==',1
384,000513,丽珠集团,丽珠医药集团股份有限公司,b'OTUxMDQ3MDAyMg==',1
387,000517,荣安地产,荣安地产股份有限公司,b'NTc0MjYyNDE0NQ==',1
391,000521,美菱电器,合肥美菱股份有限公司-海外,b'NTUxMTMxMzEzMA==',1
392,000521,美菱电器,合肥美菱股份有限公司,b'NTUxMjk3MTIzOQ==',1
393,000521,美菱电器,合肥美菱股份有限公司-郑曼,b'NTUxMzYyODQ2Mw==',1
394,000521,美菱电器,长虹美菱股份有限公司,b'NTUxMzc1Nzg0MQ==',1
395,000521,美菱电器,合肥美菱股份有限公司,b'NTUxMzA1MTMxNg==',1
398,000525,红太阳,南京红太阳股份有限公司,b'MDI1NTA0OTI3Mw==',1
400,000528,柳工,广西柳工机械股份有限公司,b'NzcyMDA0NTczMw==',1
401,000528,柳工,广西柳工机械股份有限公司,b'NTExMTY4MDk5Ng==',1
402,000528,柳工,广西柳工机械股份有限公司,b'NzYwMjUxNTE4Mw==',1
403,000528,柳工,山东柳工叉车有限公司--综合管理科,b'NTM5MTU2Mzc1Mw==',1
404,000528,柳工,广西柳工机械股份有限公司,b'NTEwMzM2MjU3Mw==',1
405,000528,柳工,广西柳工机械股份有限公司,b'NTUyMDM5NDI2NQ==',1
406,000528,柳工,柳工国际营销事业部--配件部(蚌埠库),b'NTUyMDI2NzQwNw==',1
408,000530,大冷股份,大连冷冻机股份有限公司,b'MDI1Mjk3NzE1NQ==',1
409,000530,大冷股份,大连冷冻机股份有限公司,b'MDI0MjQ4MzE4MQ==',1
410,000531,穗恒运A,广州恒运企业集团股份有限公司,b'MDIwMDA2MzAwNg==',1
411,000531,穗恒运A,广州恒运企业集团股份有限公司,b'MDIwMDA5NTYxMg==',1
412,000532,华金资本,珠海华金资本股份有限公司,b'NzU2MDIxNjgzMA==',1
413,000533,万家乐,广东顺钠电气股份有限公司,b'NzU3MTI5OTUxMQ==',1
415,000536,华映科技,华映科技(集团)股份有限公司,b'NTkxNTU5MTI5MQ==',1
417,000538,云南白药,云南白药集团股份有限公司,b'MDI3Mzc1ODkyNQ==',1
418,000538,云南白药,云南白药集团股份有限公司,b'MDI1NTA0MDYxOA==',1
419,000538,云南白药,云南白药集团股份有限公司,b'ODcxMTU5ODY5Mw==',1
420,000538,云南白药,云南白药集团股份有限公司,b'NzkxMDQ0ODA0Nw==',1
421,000538,云南白药,云南白药集团股份有限公司,b'ODcxMjI1OTY4NA==',1
422,000538,云南白药,云南白药集团股份有限公司,b'NTUxMzc1MzMyOA==',1
423,000538,云南白药,云南白药集团股份有限公司,b'NTkxNTU5MDYxOA==',1
424,000538,云南白药,云南白药集团股份有限公司,b'MDI1MjQxMzgyOQ==',1
425,000539,粤电力A,广东电力发展股份有限公司,b'MDIwMDAyNjI5MQ==',1
426,000540,中天金融,中天城投集团股份有限公司,b'ODUxMDEyOTk1OA==',1
427,000541,佛山照明,佛山电器照明股份有限公司,b'NzU3MTgwMTIwNQ==',1
428,000541,佛山照明,佛山电器照明股份有限公司,b'NzU3NjU5NTYzNw==',1
429,000541,佛山照明,佛山电器照明股份有限公司,b'NzU3MzkwNTYwMQ==',1
430,000541,佛山照明,佛山电器照明股份有限公司,b'NzU3Njc0MDQ3Mg==',1
431,000541,佛山照明,佛山电器照明股份有限公司,b'NzU3MTI2OTk4Mw==',1
432,000541,佛山照明,佛山电器照明股份有限公司,b'NzU3MzkwNTMyNg==',1
433,000541,佛山照明,佛山电器照明股份有限公司,b'NzU3NjU5NTYzMw==',1
434,000541,佛山照明,佛山电器照明股份有限公司,b'NzU3NjU5NTYzNQ==',1
435,000541,佛山照明,佛山电器照明股份有限公司,b'NzU3Njc0MjU4Mw==',1
436,000541,佛山照明,佛山电器照明股份有限公司,b'NzU3NDIzMzU3NA==',1
440,000546,金圆股份,金圆环保股份有限公司,b'NTcxNTYxNTYwMw==',1
441,000547,航天发展,航天工业发展股份有限公司,b'NTkxMzQwNTkwOQ==',1
446,000553,沙隆达A,安道麦股份有限公司,b'NzE2MTQ0Nzg1MQ==',1
447,000554,泰山石油,中国石化山东泰山石油股份有限公司,b'NTM4MDM3OTMyNA==',1
448,000555,神州信息,神州数码信息服务股份有限公司,b'MDEwMDIwNTYzOA==',1
450,000558,莱茵体育,莱茵达体育发展股份有限公司,b'NTcxMDIzMTUxMA==',1
453,000561,烽火电子,陕西烽火电子股份有限公司,b'OTE3MDMzMTE2OQ==',1
454,000561,烽火电子,陕西烽火电子股份有限公司,b'OTE3MDMzMTc2Mg==',1
455,000561,烽火电子,陕西烽火电子股份有限公司,b'OTE3MDMzMTM4OA==',1
456,000563,陕国投A,陕西省国际信托股份有限公司,b'MDIzNTM3NjM4MA==',1
457,000563,陕国投A,陕西省国际信托股份有限公司,b'MDIyNTk1NjM3NA==',1
458,000563,陕国投A,陕西省国际信托股份有限公司,b'MDI1NTA1MzYyMw==',1
459,000563,陕国投A,陕西省国际信托股份有限公司,b'MDI5MTcyOTAxOA==',1
460,000563,陕国投A,陕西省国际信托股份有限公司,b'NDExMzk5MDQxMQ==',1
461,000563,陕国投A,陕西省国际信托股份有限公司,b'MDI5MjM5NDM3NQ==',1
462,000563,陕国投A,陕西省国际信托股份有限公司,b'MDI5NDg3Njc3OA==',1
463,000563,陕国投A,陕西省国际信托股份有限公司,b'NzU1MDAzMjM2Nw==',1
464,000563,陕国投A,陕西省国际信托股份有限公司,b'MDEwMjQ2MDkwMA==',1
465,000563,陕国投A,陕西省国际信托股份有限公司,b'MDI5NDg2OTI5Nw==',1
466,000563,陕国投A,陕西省国际信托股份有限公司,b'MDEwNzgzNzkzMw==',1
467,000563,陕国投A,陕西省国际信托股份有限公司,b'MDI5NDM1MTUwMQ==',1
468,000563,陕国投A,陕西省国际信托股份有限公司,b'MDI5NDg3NDQ1OQ==',1
469,000563,陕国投A,陕西省国际信托股份有限公司,b'MDI5NDg2OTE4MA==',1
470,000563,陕国投A,陕西省国际信托股份有限公司,b'MDIxODcwOTYwMw==',1
471,000563,陕国投A,陕西省国际信托股份有限公司,b'MDI5NDg2OTE4Nw==',1
472,000563,陕国投A,陕西省国际信托股份有限公司,b'MDI5NDg2OTE5Mg==',1
473,000563,陕国投A,陕西省国际信托股份有限公司,b'NTUxMzc2MTgwMA==',1
475,000565,渝三峡A,重庆三峡油漆股份有限公司,b'MDIzNTM3MDIyMQ==',1
476,000565,渝三峡A,重庆三峡油漆股份有限公司,b'MDIzMTAzMjg4OA==',1
477,000565,渝三峡A,重庆三峡油漆股份有限公司,b'MDIzMjYxNjM2OQ==',1
478,000565,渝三峡A,重庆三峡油漆股份有限公司,b'MDIzNTM2NjU5OQ==',1
482,000570,苏常柴A,常柴股份有限公司,b'MDIwMDAxMzQxMA==',1
483,000570,苏常柴A,常柴股份有限公司,b'NTE5MTk4ODAzNw==',1
484,000570,苏常柴A,常柴股份有限公司,b'NTI3MDMyNTI3NQ==',1
485,000571,新大洲A,新大洲控股股份有限公司,b'MDIxNDA5NzU0MQ==',1
488,000576,广东甘化,江门甘蔗化工厂(集团)股份有限公司,b'NzUwMTEwMTQwNA==',1
489,000581,威孚高科,无锡威孚高科技集团股份有限公司,b'NTEwMTEwNTQyMA==',1
490,000581,威孚高科,无锡威孚高科技集团股份有限公司,b'NTEwMTExOTg1Ng==',1
491,000581,威孚高科,无锡威孚高科技集团股份有限公司,b'NTEyNTg4MDQ1OQ==',1
492,000581,威孚高科,无锡威孚高科技集团股份有限公司,b'NTEwMzM0OTg4Nw==',1
493,000581,威孚高科,无锡威孚高科技集团股份有限公司,b'NTEwMTY3Mjk5OA==',1
494,000581,威孚高科,无锡威孚高科技集团股份有限公司,b'NTEwMjI4NjU1MQ==',1
495,000581,威孚高科,无锡威孚高科技集团股份有限公司,b'NTEwMTM1Mzk4OA==',1
496,000581,威孚高科,无锡威孚高科技集团股份有限公司,b'NTEwMzM2ODIyMQ==',1
497,000581,威孚高科,无锡威孚高科技集团股份有限公司,b'NTEwMTUzMzg5OQ==',1
498,000581,威孚高科,无锡威孚高科技集团股份有限公司,b'NTEwMTgyMzcwMQ==',1
504,000589,黔轮胎A,贵州轮胎股份有限公司,b'NzkxMTUwMTg2NA==',1
505,000589,黔轮胎A,贵州轮胎股份有限公司,b'ODUxMTM3NjEyOQ==',1
506,000589,黔轮胎A,贵州轮胎股份有限公司,b'ODUxMTM3MzIzOQ==',1
509,000592,平潭发展,中福海峡(平潭)发展股份有限公司,b'NTkxMjA1NjUzNQ==',1
513,000597,东北制药,东北制药集团股份有限公司,b'MDI0NDQ3MzE3Mw==',1
514,000597,东北制药,东北制药集团股份有限公司,b'MDI0NDQ3NDY4OA==',1
515,000597,东北制药,东北制药集团股份有限公司,b'MDI0NDQ3MjIzMg==',1
516,000597,东北制药,东北制药集团股份有限公司,b'MDI0NDQ3MTcyNg==',1
517,000597,东北制药,东北制药集团股份有限公司,b'MDI0NDQ3NDY4Ng==',1
520,000600,建投能源,河北建投能源投资股份有限公司,b'MzExMzY4OTk5NA==',1
524,000606,神州易桥,顺利办信息服务股份有限公司,b'OTcxMDQyNTY2Nw==',1
527,000609,中迪投资,北京中迪投资股份有限公司,b'MDEwMDQ1NDQxMg==',1
532,000615,京汉股份,京汉实业投资集团股份有限公司,b'MDEwMDIyMTY4Nw==',1
533,000616,海航投资,海航投资集团股份有限公司,b'MDEwOTgxNjY4Mg==',1
535,000619,海螺型材,芜湖海螺型材科技股份有限公司,b'NTE0MTg2NDEyNA==',1
536,000619,海螺型材,芜湖海螺型材料科技股份有限公司,b'MDI1NTAzNjgwMg==',1
537,000619,海螺型材,芜湖海螺型材科技股份有限公司,b'NTE2MDY4MzAyMg==',1
546,000630,铜陵有色,铜陵有色金属集团股份有限公司,b'NTYyMDA2Njc2NQ==',1
547,000630,铜陵有色,铜陵有色金属集团股份有限公司,b'NTYyMDI0MjQ4Nw==',1
551,000635,英力特,宁夏英力特化工股份有限公司,b'OTUyMDAyNzc5NQ==',1
552,000636,风华高科,广东风华高新科技股份有限公司,b'NzU4MTEwMDA0NQ==',1
553,000636,风华高科,广东风华高新科技股份有限公司,b'NzU4MTEyMDM4Mw==',1
554,000636,风华高科,广东风华高新科技股份有限公司,b'NzU4MTEyMjU1Mw==',1
555,000636,风华高科,广东风华高新科技股份有限公司,b'NzU3MzE4MzYzMQ==',1
556,000636,风华高科,广东风华高新科技股份有限公司,b'NzU4MDMzNDA1OA==',1
557,000636,风华高科,广东风华高新科技股份有限公司,b'NzU4MDUzNjMxMQ==',1
558,000636,风华高科,广东风华高新科技股份有限公司,b'NzU3MjkyNTE2Mg==',1
559,000636,风华高科,广东风华高新科技股份有限公司,b'NzU4MTExMzUwOQ==',1
564,000651,格力电器,珠海格力电器股份有限公司,b'MDI4NjY0MDYxMQ==',1
565,000651,格力电器,珠海格力电器股份有限公司,b'MzUxMTM0NTAzMQ==',1
566,000651,格力电器,珠海格力电器股份有限公司,b'NTUxMzY0MDU3Mg==',1
567,000651,格力电器,珠海格力电器股份有限公司,b'NzU2MTEwMjgzOQ==',1
568,000651,格力电器,珠海格力电器股份有限公司,b'OTkxMTA1MjY1NA==',1
569,000651,格力电器,珠海格力电器股份有限公司,b'MDEwMjU0OTE5NQ==',1
570,000651,格力电器,珠海格力电器股份有限公司,b'MDIwODQwOTM2MA==',1
571,000651,格力电器,珠海格力电器股份有限公司,b'MDI1NDQ0NDI1OA==',1
572,000651,格力电器,珠海格力电器股份有限公司,b'NzcxMDkwMjY4MA==',1
573,000651,格力电器,珠海格力电器股份有限公司,b'MDI1NDUzMjc1Ng==',1
574,000651,格力电器,珠海格力电器股份有限公司,b'NzcxMDkwMjc3MQ==',1
575,000651,格力电器,珠海格力电器股份有限公司,b'NzkxMTE0NDE0Mw==',1
576,000651,格力电器,珠海格力电器股份有限公司,b'MDI5NDc1MTg3NA==',1
577,000651,格力电器,珠海格力电器股份有限公司,b'NTMxMzM3OTk1NA==',1
578,000651,格力电器,珠海格力电器股份有限公司,b'NTUxMzc1Nzg3OQ==',1
579,000651,格力电器,珠海格力电器股份有限公司,b'NTkxNTQ2OTkxMg==',1
580,000651,格力电器,珠海格力电器股份有限公司,b'NzU1ODUwMTA0NA==',1
581,000651,格力电器,珠海格力电器股份有限公司,b'NzU3NjYxMDQ5OA==',1
582,000651,格力电器,珠海格力电器股份有限公司,b'ODUxMTM3MzUyNg==',1
583,000651,格力电器,珠海格力电器股份有限公司,b'NzMxMTg4MjU2NQ==',1
584,000651,格力电器,珠海格力电器股份有限公司,b'NzU2MDEyOTY0NA==',1
585,000651,格力电器,珠海格力电器股份有限公司,b'NzkxMTIxMTE0MQ==',1
586,000651,格力电器,珠海格力电器股份有限公司,b'MDI3NjU2MjE5MQ==',1
587,000651,格力电器,珠海格力电器股份有限公司,b'NzYwNDkyMjQ5MA==',1
588,000651,格力电器,珠海格力电器股份有限公司,b'ODUxMTM3MzUzMQ==',1
589,000651,格力电器,珠海格力电器股份有限公司,b'MDIzNTI0MTQxMA==',1
590,000651,格力电器,珠海格力电器股份有限公司,b'MDI0NDM1MTQyMw==',1
591,000651,格力电器,珠海格力电器股份有限公司,b'NzU3NjYwOTExMg==',1
592,000651,格力电器,珠海格力电器股份有限公司,b'MzExMzU2NzQ1Mg==',1
593,000651,格力电器,珠海格力电器股份有限公司,b'ODk4MDgxMTQ0Mg==',1
594,000651,格力电器,珠海格力电器股份有限公司,b'MDIzNTI0MTQwOQ==',1
595,000651,格力电器,珠海格力电器股份有限公司,b'MDI3NjU2MjE2Nw==',1
596,000651,格力电器,珠海格力电器股份有限公司,b'MzExMzUyOTE2Nw==',1
597,000651,格力电器,珠海格力电器股份有限公司,b'MzcxMjUzNTI3NQ==',1
598,000651,格力电器,珠海格力电器股份有限公司,b'MzcxMjUzNzQ1Mw==',1
599,000651,格力电器,珠海格力电器股份有限公司,b'NzEyMDIyMTAyNQ==',1
600,000651,格力电器,珠海格力电器股份有限公司,b'NzU2MTA3NzkzMw==',1
601,000651,格力电器,珠海格力电器股份有限公司,b'MDIxNzQ4MTgyNA==',1
602,000651,格力电器,珠海格力电器股份有限公司,b'MDIxNzQ4MTg0Mg==',1
603,000651,格力电器,珠海格力电器股份有限公司,b'NTcxNTU5NjA2Mw==',1
604,000651,格力电器,珠海格力电器股份有限公司,b'ODUxMTI2NjQ5Mw==',1
605,000651,格力电器,珠海格力电器股份有限公司,b'MDIwODQwOTMxOQ==',1
606,000651,格力电器,珠海格力电器股份有限公司,b'MDIzNTM2MzU5OA==',1
607,000651,格力电器,珠海格力电器股份有限公司,b'NTI3MDMyNDk2OA==',1
608,000651,格力电器,珠海格力电器股份有限公司,b'NTI3MDMyODYzNA==',1
609,000651,格力电器,珠海格力电器股份有限公司,b'NzU2MTIyNjIwMw==',1
610,000651,格力电器,珠海格力电器股份有限公司,b'MDIyNTgzMTA1OQ==',1
611,000651,格力电器,珠海格力电器股份有限公司,b'MzExMzY4OTkwMQ==',1
612,000651,格力电器,珠海格力电器股份有限公司,b'NTkyMjMyMjc0Mw==',1
613,000651,格力电器,珠海格力电器股份有限公司,b'NzMxMTg4MjU2Ng==',1
614,000651,格力电器,珠海格力电器股份有限公司,b'NzYwNDU4MTE1Mg==',1
615,000652,泰达股份,天津泰达股份有限公司,b'MDIyMjM3MDU1Ng==',1
617,000656,金科股份,金科地产集团股份有限公司,b'MDIxMDA4MjMxNw==',1
618,000657,中钨高新,中钨高新材料股份有限公司,b'NzMxMTczMTY1OQ==',1
619,000659,*ST 中富,珠海中富实业股份有限公司,b'NzU2MDEyMDUwNA==',1
620,000659,*ST 中富,珠海中富实业股份有限公司,b'NzU2MDYyOTcwNg==',1
621,000659,*ST 中富,珠海中富实业股份有限公司,b'NzU2MTExMTU1NQ==',1
631,000671,阳光城,阳光城集团股份有限公司,b'MDIxNDAwNTI2NQ==',1
632,000671,阳光城,阳光城集团股份有限公司,b'NTkxMjQxOTgzNw==',1
633,000672,上峰水泥,甘肃上峰水泥股份有限公司,b'NTcxNTEyMDk4Ng==',1
635,000676,智度股份,智度科技股份有限公司,b'MDEwMDAyNTE4OA==',1
637,000678,襄阳轴承,襄阳汽车轴承股份有限公司,b'NzEwMTU2NTI1Ng==',1
639,000680,山推股份,山推工程机械股份有限公司,b'NTM3MDQ3NzQyNQ==',1
640,000680,山推股份,山推工程机械股份有限公司,b'NTM3MDAyNTc5NQ==',1
641,000680,山推股份,山推工程机械股份有限公司,b'NTM3MDE2OTMwNQ==',1
642,000681,视觉中国,视觉(中国)文化发展股份有限公司,b'MDEwMjMzNjI4OA==',1
643,000681,视觉中国,视觉(中国)文化发展股份有限公司,b'MDEwMDAyNjExNQ==',1
644,000682,东方电子,东方电子股份有限公司,b'NTM1MTU1NzkxOQ==',1
645,000682,东方电子,东方电子股份有限公司,b'NTM1MTI1OTk4NA==',1
646,000682,东方电子,东方电子股份有限公司,b'NTM1MjM3MTM3Ng==',1
649,000686,东北证券,东北证券股份有限公司,b'MDEwMDAyMzcxOA==',1
650,000686,东北证券,东北证券股份有限公司,b'MDEwMDAwMzYxNg==',1
651,000686,东北证券,东北证券股份有限公司,b'MDIxMTY3NjE1Mg==',1
652,000687,华讯方舟,华讯方舟股份有限公司,b'NzU1MTg4ODM0NA==',1
653,000688,建新矿业,国城矿业股份有限公司,b'MDEwMDE2NzExMw==',1
654,000688,建新矿业,国城矿业股份有限公司,b'MDEwMDE2Nzc0Ng==',1
655,000688,建新矿业,建新矿业股份有限责任公司,b'MDEwMTc5NDI1Ng==',1
656,000690,宝新能源,广东宝丽华新能源股份有限公司,b'MDIwMDAwNDQ3NQ==',1
657,000690,宝新能源,广东宝丽华新能源股份有限公司,b'NzUzMDQyMTM2NQ==',1
664,000700,模塑科技,江南模塑科技股份有限公司,b'NTEwMTYyNjcwNA==',1
665,000701,厦门信达,厦门信达股份有限公司,b'NTkyMTk4OTA2Nw==',1
666,000701,厦门信达,厦门信达股份有限公司,b'NTkyMjM0Mjk4OQ==',1
667,000701,厦门信达,厦门信达股份有限公司,b'NTkyMzAzOTM5Mw==',1
668,000701,厦门信达,厦门信达股份有限公司,b'NTkyNDc5NTkwMQ==',1
669,000701,厦门信达,厦门信达股份有限公司,b'NTkyMTEwMDg5Mg==',1
672,000705,浙江震元,浙江震元股份有限公司,b'NTc1MjQ0OTIxNA==',1
674,000708,大冶特钢,大冶特殊钢股份有限公司,b'NzE0MTA5NjYwMA==',1
675,000709,河钢股份,河钢股份有限公司,b'MzExMzY4MTgxOQ==',1
677,000711,京蓝科技,京蓝科技股份有限公司,b'MDEwMDE1OTU0Nw==',1
679,000713,丰乐种业,合肥丰乐种业股份有限公司,b'NTUxMzc1NzE5OA==',1
681,000716,黑芝麻,南方黑芝麻集团股份有限公司,b'NzcxMDQxNDUzNA==',1
682,000716,黑芝麻,南方黑芝麻集团股份有限公司,b'NzcxMDYwODQ2MA==',1
683,000717,韶钢松山,广东韶钢松山股份有限公司,b'MDIwMDA2MjkzMQ==',1
686,000720,新能泰山,山东新能泰山发电股份有限公司,b'MDI1NTA0NDU1Nw==',1
689,000723,美锦能源,山西美锦能源股份有限公司,b'MzUxMTQ1NDY3OA==',1
690,000723,美锦能源,山西美锦能源股份有限公司,b'MzUxMTI4NzYwOA==',1
691,000723,美锦能源,山西美锦能源股份有限公司,b'MDEwMDIwNDAyNA==',1
692,000723,美锦能源,山西美锦能源股份有限公司,b'MzUxMDMwNDM2Nw==',1
693,000725,京东方A,京东方科技集团股份有限公司,b'MDEwNDYxNTEyNg==',1
694,000725,京东方A,京东方科技集团股份有限公司,b'MDEwNDQ0NjQ0Ng==',1
695,000725,京东方A,京东方科技集团股份有限公司,b'MDEwMTM5MzE1Mw==',1
696,000726,鲁泰A,鲁泰纺织股份有限公司,b'NTMyNTAzNjc5OA==',1
697,000726,鲁泰A,鲁泰纺织股份有限公司,b'NTMzMDEwMDA1Nw==',1
698,000726,鲁泰A,鲁泰纺织股份有限公司,b'NTMzMTE5OTMxMw==',1
699,000726,鲁泰A,鲁泰纺织股份有限公司,b'NTMzMTgyMjI0Mw==',1
700,000726,鲁泰A,鲁泰纺织股份有限公司,b'NTMyNTAzNjc5Ng==',1
701,000726,鲁泰A,鲁泰纺织股份有限公司,b'NTMzMTE5OTM0MA==',1
707,000733,振华科技,中国振华(集团)科技股份有限公司,b'ODUxMTM3Mjg3MQ==',1
710,000737,南风化工,南风化工集团股份有限公司,b'MzU5MDA5NDQ2Mg==',1
711,000738,航发控制,中国航发动力控制股份有限公司,b'NTEwMzA4NTg2MQ==',1
712,000739,普洛药业,普洛药业股份有限公司,b'NTc5NzQ0NjY5OQ==',1
713,000750,国海证券,国海证券股份有限公司,b'MDEwMDA2MzkyNw==',1
714,000750,国海证券,国海证券股份有限公司,b'NzU1MzQ5MzAxNQ==',1
715,000751,锌业股份,葫芦岛锌业股份有限公司,b'NDI5MDIyNTU3Nw==',1
