,Symbol,FullName,source,bill_code,customer_code.y,b.fullname,flag
114,000026,飞亚达A,3,b'NzU1NjAwODY5Mg==',b'ODcxMTYxNzQ3NA==',飞亚达销售有限公司南宁分公司,1
115,000026,飞亚达A,3,b'NzU1NjAwODY5Mg==',b'ODk4MDM5NzE3Ng==',飞亚达销售有限公司广州分公司,1
116,000026,飞亚达A,3,b'NzU1NjAwODY5Mg==',b'OTMxMTA0NDQ0Ng==',飞亚达销售有限公司银川分公司,1
117,000026,飞亚达A,3,b'NzU1NjAwODY5Mg==',b'OTUxMDM4NTIwNA==',飞亚达销售有限公司银川分公司,1
118,000026,飞亚达A,3,b'NzU1NjAwODY5Mg==',b'OTkxMDc2NTc5OQ==',飞亚达销售有限公司西安分公司,1
119,000028,国药一致,1,b'NzU1MDAxOTA0OA==',b'NzU1MDAxOTA0OA==',国药集团一致药业股份有限公司,1
120,000031,中粮地产,1,b'MDEwMDEzMzAxNg==',b'MDEwMDEzMzAxNg==',中粮地产(集团)股份有限公司,1
121,000032,深桑达A,1,b'NzU1MDEwMDYzOQ==',b'NzU1MDEwMDYzOQ==',深圳市桑达实业股份有限公司,1
122,000035,中国天楹,1,b'NTEzMjgwNDg4Nw==',b'NTEzMjgwNDg4Nw==',中国天楹股份有限公司,1
123,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzUwMjE5MzYzOA==',新会中集集装箱有限公司,1
124,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDAxMzk0NQ==',中国国际海运集装箱(集团)股份有限公司,0
125,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDAxNDk1OA==',中集安瑞科投资控股(深圳)有限公司,1
126,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDAxNDk2MA==',中集车辆(集团)股份有限公司,1
127,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDAxNDk2Mw==',中集管理培训(深圳)有限公司,1
128,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDAxNDk2Ng==',深圳市中集天亿股权投资管理合伙企业(有限合伙),1
129,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDAxNDk2OQ==',中集海洋工程有限公司,1
130,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDAxNDk3MA==',深圳中集专用车有限公司,1
131,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDAxNDk3Ng==',中集多式联运发展有限公司,1
132,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDAxNDk3OQ==',深圳中集智能科技有限公司,1
133,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDAxNDk4Mg==',深圳中集天达空港设备有限公司,1
134,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDAxNDk4NQ==',中集融资租赁有限公司,1
135,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDAxNDk4OA==',深圳南方中集物流有限公司,1
136,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDAxNDk4OQ==',中集集团财务有限公司,1
137,000039,中集集团,1,b'NzU1MDAxMzk0NQ==',b'NzU1MDAxNDk5OA==',中集现代物流发展有限公司,1
138,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDAxNDk5OQ==',深圳市中集产城发展集团有限公司,1
139,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDAzOTU0Mg==',中集多式联运发展有限公司,1
140,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDAzOTU0Nw==',中集新型环保材料股份有限公司,1
141,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDA1MzQ5MQ==',深圳中集科技有限公司,1
142,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDA1MzQ5Mw==',东莞中集智能科技有限公司,1
143,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDA2MzM4NQ==',深圳中集同创供应链有限公司,1
144,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDA2NDQyNA==',中集集团集装箱控股有限公司,1
145,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDA4MDQxOA==',振华物流集团有限公司深圳分公司,1
146,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDA4ODI4NA==',振华物流集团有限公司深圳分公司,1
147,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDA4ODI4NQ==',深圳中集汇杰供应链有限公司,1
148,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDEyMTEyOQ==',深圳中集共享后勤服务有限公司,1
149,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzU1MDEyMTEzMw==',中集装备科技有限公司,1
150,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzY5MDAxODIzNw==',中集集团集装箱控股有限公司,1
151,000039,中集集团,3,b'NzU1MDAxMzk0NQ==',b'NzY5MDAxODI0Nw==',中集新型环保材料股份有限公司,1
152,000040,东旭蓝天,1,b'NzU1MDA1ODgyMg==',b'NzU1MDA1ODgyMg==',东旭蓝天新能源股份有限公司,1
153,000040,东旭蓝天,1,b'NzU1MDA1ODc5NA==',b'NzU1MDA1ODc5NA==',东旭蓝天新能源股份有限公司,1
154,000043,中航地产,1,b'NzU1MTUzNjU0Mw==',b'NzU1MTUzNjU0Mw==',中航善达股份有限公司,1
155,000043,中航地产,1,b'NzU1MDA3Njg4Nw==',b'NzU1MDA3Njg4Nw==',中航善达股份有限公司,1
156,000050,深天马A,3,b'NzU1NDI4Mjc3OQ==',b'MDIxNTExNzM1MA==',上海中航光电子有限公司,1
157,000050,深天马A,3,b'NzU1NDI4Mjc3OQ==',b'MDIxNTExNzM3NA==',上海天马微电子有限公司,1
158,000050,深天马A,3,b'NzU1NDI4Mjc3OQ==',b'MDIxNTExNzQwMw==',上海天马有机发光显示技术有限公司,1
159,000050,深天马A,3,b'NzU1NDI4Mjc3OQ==',b'MDIxNTExNzQxNg==',上海天马有机发光显示技术有限公司,1
160,000050,深天马A,3,b'NzU1NDI4Mjc3OQ==',b'MDIxNjY5MzMyMA==',上海天马微电子有限公司,1
161,000050,深天马A,3,b'NzU1NDI4Mjc3OQ==',b'MDIxODEwMTI2Ng==',上海中航光电子有限公司,1
162,000050,深天马A,3,b'NzU1NDI4Mjc3OQ==',b'MDI3MjQwMzYwMg==',武汉天马微电子有限公司,1
163,000050,深天马A,3,b'NzU1NDI4Mjc3OQ==',b'MDI3MjYyNzI2MQ==',武汉天马微电子有限公司(行政部),1
164,000050,深天马A,3,b'NzU1NDI4Mjc3OQ==',b'MDI3NjY4ODAxOA==',天马微电子股份有限公司,1
165,000050,深天马A,3,b'NzU1NDI4Mjc3OQ==',b'MDI3NjY4OTAxMQ==',武汉天马微电子有限公司,1
166,000050,深天马A,3,b'NzU1NDI4Mjc3OQ==',b'MDI4MzIyODI1OQ==',成都天马微电子有限公司,1
167,000050,深天马A,3,b'NzU1NDI4Mjc3OQ==',b'MDI4NjQyNjE4Mg==',成都天马微电子有限公司,1
168,000050,深天马A,3,b'NzU1NDI4Mjc3OQ==',b'NTkyMjgzMTY2OQ==',厦门天马微电子有限公司,1
169,000050,深天马A,3,b'NzU1NDI4Mjc3OQ==',b'NTkyNDkzMzM4NQ==',厦门天马微电子有限公司,1
170,000050,深天马A,1,b'NzU1NDI4Mjc3OQ==',b'NzU1MDA3MjkxMA==',天马微电子股份有限公司,1
171,000050,深天马A,3,b'NzU1NDI4Mjc3OQ==',b'NzU1NDI4Mjc3OQ==',天马微电子股份有限公司,0
172,000055,方大集团,3,b'NzU1MDA1NjkzNA==',b'NzU1MDA3NjYwOA==',深圳市方大建科集团有限公司,1
173,000059,华锦股份,1,b'NDI3MDM3ODY1Mg==',b'NDI3MDM3ODY1Mg==',北方华锦化学工业股份有限公司,1
174,000060,中金岭南,1,b'NzUxMDM4NjE2NA==',b'NzUxMDM4NjE2NA==',深圳市中金岭南有色金属股份有限公司,1
175,000061,农产品,1,b'NzU1NTA1NjMyMQ==',b'NzU1NTA1NjMyMQ==',深圳市农产品集团股份有限公司,1
176,000062,深圳华强,1,b'NzU1MDAxODU3Mg==',b'NzU1MDAxODU3Mg==',深圳华强实业股份有限公司,1
177,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'MDEwMDAwNzI4NA==',北京华瑞时代通讯设备有限公司,1
178,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'MDIwMDAwMzI0OA==',广州乐为信息科技有限公司,1
179,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'MDIxMDAyNjYyNw==',上海万财贸易有限公司,1
180,000063,中兴通讯,1,b'NzU1MTAzOTk4Ng==',b'MDIxMDM3MjUyNQ==',中兴通讯股份有限公司,1
181,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'MDIyNTk1NDU5MA==',天津市蜂星讯通网络科技有限公司,1
182,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'MDIzNTM2MTQ5Mg==',重庆腾吉通讯器材有限公司,1
183,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'MDI0NDQ2MjcwMQ==',中兴通讯股份有限公司,1
184,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'MDI1MjA3MDU4OA==',中兴通讯股份有限公司,1
185,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'MDI1NTAzNzQ1OA==',南京凌玖通数码科技有限公司,1
186,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'MDI3NjY4NzQ0Mw==',武汉鼎竭科技有限公司,1
187,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'MDI4Njc2NzA0Mw==',成都中邮高讯科技发展有限公司,1
188,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'MDI5MTk3ODY1Mw==',中兴通讯股份有限公司,1
189,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'MDI5NDg2OTg2OQ==',陕西浩达科技有限公司,1
190,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'MzExMzY3ODY4NA==',石家庄市桥西区信逸通讯营业部,1
191,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'MzUxMTQ1MDUwMQ==',山西华益德经贸有限公司,1
192,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'MzcxMjY1NjAwNw==',郑州豫博通讯技术有限公司,1
193,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'NDMxMjkxOTYxMg==',长春市兴华通信设备有限责任公司,1
194,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'NDUxMzUwMjc0NQ==',哈尔滨市动力区旭东通讯商店,1
195,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'NDcxMDgxNDQyOA==',中兴通讯股份有限公司,1
196,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'NTMxMzQ5MzY0Ng==',中兴通讯股份有限公司,1
197,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'NTMyNTA0NzExMw==',青岛梓宸通讯科技有限公司,1
198,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'NTUxMzc1MzM1Mg==',合肥文鑫通讯器材有限公司,1
199,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'NTcxNzA3ODI5OA==',杭州领驭通讯设备有限公司中兴终端售后体验店,1
200,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'NTkxNTU4NjAwMw==',福州融睿通讯器材有限公司,1
201,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'NzMxMjAwNTgwMA==',长沙市芙蓉区汉兴通讯设备维修服务部,1
202,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'NzU1MDAwOTQ2NA==',深圳市三翼科技有限公司,1
203,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'NzU1MTAzOTk4Ng==',中兴通讯股份有限公司,0
204,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'NzU1NjgwNTI3Mg==',深圳市兴联达科技有限公司,1
205,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'NzcxMTAxMzcwMA==',中国邮电器材集团公司广西分公司,1
206,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'NzkxMTQ5NTg5Ng==',江西旗锋实业有限公司,1
207,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'ODUxMTM3MjYxMA==',中兴通讯股份有限公司,1
208,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'ODcxMjI1NjQ1NQ==',成都中邮高讯科技发展有限公司昆明分公司,1
209,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'ODk4MDkyMjkwNA==',海口创之捷科技开发有限公司,1
210,000063,中兴通讯,3,b'NzU1MTAzOTk4Ng==',b'OTMxMTA0MzcxMQ==',兰州兴吉力商贸有限公司,1
211,000063,中兴通讯,1,b'MDI0MjE5ODQ2NQ==',b'MDI0MjE5ODQ2NQ==',中兴通讯股份有限公司,1
212,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MDEwMDIxNjg1Nw==',深圳市中兴康讯电子有限公司,1
213,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MDEwNzgxODQyNw==',中兴通讯股份有限公司,1
214,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MDIwMDAwMTIyMw==',天津中兴智联科技有限公司,1
215,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MDIwMDA4NDM3NA==',高新兴智联科技有限公司,1
216,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MDIxMDE2MzAxNw==',上海市和而泰酒店投资管理有限公司,1
217,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MDIxNDY1MzI2Mg==',中兴通讯股份有限公司,1
218,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MDIyNTUzOTY2Ng==',中兴通讯股份有限公司,1
219,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MDIyNTU3NjI0Ng==',中兴通讯股份有限公司,1
220,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MDIyNTc5ODQ5Mw==',高新兴智联科技有限公司,1
221,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MDIyNTk3MTUzMA==',高新兴智联科技有限公司,1
222,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MDIzNDk5MjA2NA==',中兴通讯股份有限公司,1
223,000063,中兴通讯,1,b'NzU1Mzc5NDczNA==',b'MDI1MzgwODk0Ng==',中兴通讯股份有限公司,1
224,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MDI1NDM2MzE1MQ==',中兴通讯股份有限公司,1
225,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MDI1NTAzNTUwMA==',深圳市中瑞检测科技有限公司,1
226,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MDI1NTA1MDIwMQ==',南京中兴和泰酒店管理有限公司,1
227,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MDI3NTU4NzA2Ng==',中兴通讯股份有限公司,1
228,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MDI3NTU4NzA2Nw==',中兴通讯股份有限公司,1
229,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MDI3NTgwNTI4OQ==',中兴通讯股份有限公司,1
230,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MDI3NjUzNDgzMg==',高新兴智联科技有限公司,1
231,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MDI4NjM1ODgyMA==',中兴通讯股份有限公司,1
232,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MDI5NDU2NTcwNw==',中兴通讯股份有限公司,1
233,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MDI5NDU2NTc0Nw==',中兴通讯股份有限公司,1
234,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MDI5NDg4MDA2MA==',西安中兴和泰酒店管理有限公司,1
235,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'MzE2Mjc4MzYzMQ==',中兴通讯股份有限公司,1
236,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NTEwMzIyNTc2Ng==',高新兴智联科技有限公司,1
237,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzMxMTY3NjEyMQ==',长沙中兴软件有限责任公司,1
238,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzMxMTg1Njk5Nw==',天津中兴智联科技有限公司,1
239,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzMxMjAxNjUxOA==',中兴通讯股份有限公司长沙办事处,1
240,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzUyMzY5NjcwNg==',深圳市中兴物联科技股份有限公司,1
241,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzU1MDAwMzE2OA==',深圳中兴网信科技有限公司,1
242,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzU1MDAxNTI0NA==',中兴通讯集团财务有限公司,1
243,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzU1MDAxNTI1NA==',深圳中兴网信科技有限公司,1
244,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzU1MDAxNTI1Nw==',爱讯达科技(深圳)有限公司,1
245,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzU1MDAxNjY4Nw==',中兴国通通讯装备技术(北京)有限公司,1
246,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzU1MDEwODIyOQ==',深圳市中兴和泰酒店投资管理有限公司,1
247,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzU1MDEwODIzMQ==',中兴通讯股份有限公司工会委员会,1
248,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzU1MzA1NDk0Mw==',北京中兴高达通信技术有限公司,1
249,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzU1Mzc5NDczNA==',中兴通讯股份有限公司,0
250,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzU1Mzk2Njk4NA==',深圳市中兴物联科技股份有限公司,1
251,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzU1Mzk2OTUzNA==',深圳市中兴物联科技股份有限公司,1
252,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzU1NDgzODE3Nw==',中兴通讯股份有限公司,1
253,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzU1NTI2NjY3NA==',深圳市中兴物联科技有限公司,1
254,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzU1NTI3MDA2NA==',高新兴物联科技有限公司,1
255,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzU1NzA1MzA4OA==',深圳市中兴物联科技股份有限公司,1
256,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzU1NzA1NDEwNQ==',中兴通讯股份有限公司,1
257,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzU1ODEwMjc3Nw==',天津中兴智联科技有限公司,1
258,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzU1ODIwNjE1NA==',高新兴智联科技有限公司,1
259,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzYyMDQ3OTk0NQ==',中兴通讯(河源)有限公司,1
260,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'NzkxMTM3NzE2Mw==',天津中兴智联科技有限公司,1
261,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'ODk4MDQ0OTI4OQ==',中兴通讯股份有限公司,1
262,000063,中兴通讯,3,b'NzU1Mzc5NDczNA==',b'OTUxMDU0NDk0Mw==',天津中兴智联科技有限公司,1
263,000063,中兴通讯,1,b'MzExMzY4Mzc5NA==',b'MzExMzY4Mzc5NA==',中兴通讯股份有限公司,1
264,000063,中兴通讯,3,b'NDMxMjIzMjU3NQ==',b'NDMxMjIzMjU3NQ==',中兴通讯股份有限公司长春办事处,0
265,000063,中兴通讯,1,b'NDMxMjIzMjU3NQ==',b'NDMxMjY4OTg3Ng==',中兴通讯股份有限公司长春办事处,1
266,000063,中兴通讯,3,b'NDMxMjIzMjU3NQ==',b'NDMxMjY4OTg5Mw==',中兴通讯股份有限公司长春办事处,1
267,000063,中兴通讯,3,b'NDMxMjIzMjU3NQ==',b'NDMxMjY4OTkwMQ==',中兴通讯股份有限公司长春办事处,1
268,000063,中兴通讯,1,b'NTcxNzA5MjM1Nw==',b'NTcxNzA5MjM1Nw==',中兴通讯股份有限公司,1
269,000063,中兴通讯,1,b'MDI1MTk5MjU4OQ==',b'MDI1MTk5MjU4OQ==',中兴通讯股份有限公司,1
270,000063,中兴通讯,1,b'NzU1NTMxMTA2MQ==',b'NzU1NTMxMTA2MQ==',中兴通讯股份有限公司,1
271,000063,中兴通讯,1,b'NzkxMDcxMzMyNQ==',b'NzkxMDcxMzMyNQ==',中兴通讯股份有限公司,1
272,000063,中兴通讯,1,b'ODUxMTM3MzU5OA==',b'ODUxMTM3MzU5OA==',中兴通讯股份有限公司,1
273,000063,中兴通讯,1,b'OTkxMDY1NzkxMw==',b'OTkxMDY1NzkxMw==',中兴通讯股份有限公司,1
274,000063,中兴通讯,1,b'NTkxMjA4MTU1NQ==',b'NTkxMjA4MTU1NQ==',中兴通讯股份有限公司,1
275,000063,中兴通讯,1,b'ODUxMTM3NDk3Ng==',b'ODUxMTM3NDk3Ng==',中兴通讯股份有限公司,1
276,000063,中兴通讯,1,b'ODkxMDA5ODgyMA==',b'ODkxMDA5ODgyMA==',中兴通讯股份有限公司驻拉萨办事处,1
277,000063,中兴通讯,1,b'NzkxMDI3NjkwNw==',b'NzkxMDI3NjkwNw==',中兴通讯股份有限公司,1
278,000063,中兴通讯,1,b'NzkxMDMwMTgyNQ==',b'NzkxMDMwMTgyNQ==',中兴通讯股份有限公司,1
279,000063,中兴通讯,1,b'ODUxMDYzNTEyOQ==',b'ODUxMDYzNTEyOQ==',中兴通讯股份有限公司,1
280,000063,中兴通讯,1,b'MzcxMjAzNTM0NA==',b'MzcxMjAzNTM0NA==',中兴通讯股份有限公司,1
281,000063,中兴通讯,1,b'NTcxMzIyMzk5MQ==',b'NTcxMzIyMzk5MQ==',中兴通讯股份有限公司,1
282,000063,中兴通讯,1,b'NzMxMjAxNTQwNQ==',b'NzMxMjAxNTQwNQ==',中兴通讯股份有限公司,1
283,000063,中兴通讯,1,b'NzU1MDk2ODYzNQ==',b'NzU1MDk2ODYzNQ==',中兴通讯股份有限公司,1
284,000063,中兴通讯,1,b'OTUxMDM3NDQ2MQ==',b'OTUxMDM3NDQ2MQ==',中兴通讯股份有限公司,1
285,000063,中兴通讯,1,b'MDI3NTMwMzYyMw==',b'MDI3NTMwMzYyMw==',中兴通讯股份有限公司,1
286,000063,中兴通讯,1,b'NTMxMzQ5NzAxNw==',b'NTMxMzQ5NzAxNw==',中兴通讯股份有限公司,1
287,000063,中兴通讯,1,b'NzU1MDA4NDMwNA==',b'NzU1MDA4NDMwNA==',中兴通讯股份有限公司,1
288,000063,中兴通讯,1,b'MDIwMjQzMjQ2MA==',b'MDIwMjQzMjQ2MA==',中兴通讯股份有限公司,1
289,000063,中兴通讯,1,b'MzcxMjY1NzIyNg==',b'MzcxMjY1NzIyNg==',中兴通讯股份有限公司,1
290,000063,中兴通讯,1,b'NTUxMTQzMzcxMQ==',b'NTUxMTQzMzcxMQ==',中兴通讯股份有限公司,1
291,000066,中国长城,1,b'NzU1MDA0OTExNw==',b'NzU1MDA0OTExNw==',中国长城科技集团股份有限公司,1
292,000066,中国长城,1,b'NzMxMjAxMTE0Mw==',b'NzMxMjAxMTE0Mw==',中国长城科技集团股份有限公司,1
293,000066,中国长城,1,b'NzU1MTI0OTU2Ng==',b'NzU1MTI0OTU2Ng==',中国长城科技集团股份有限公司,1
294,000070,特发信息,1,b'NzU1NTk2OTA1Mw==',b'NzU1NTk2OTA1Mw==',深圳市特发信息股份有限公司,1
295,000070,特发信息,1,b'NzU1Mjc1NDYwNQ==',b'NzU1Mjc1NDYwNQ==',深圳市特发信息股份有限公司,1
296,000070,特发信息,1,b'NzU1ODU4MzgyOQ==',b'NzU1ODU4MzgyOQ==',深圳市特发信息股份有限公司,1
297,000070,特发信息,1,b'NzY5MDAzOTQ3NA==',b'NzY5MDAzOTQ3NA==',深圳市特发信息股份有限公司,1
298,000078,海王生物,1,b'NzU1MDA3NDI2OA==',b'NzU1MDA3NDI2OA==',深圳市海王生物工程股份有限公司,1
299,000078,海王生物,1,b'NzU1MDA3NDExMA==',b'NzU1MDA3NDExMA==',深圳市海王生物工程股份有限公司,1
300,000090,天健集团,1,b'NzU1MDA4OTg2Mg==',b'NzU1MDA4OTg2Mg==',深圳市天健(集团)股份有限公司,1
301,000100,TCL集团,3,b'NzUyMzQ5NjMyMw==',b'MDEwMDE5NDI3Ng==',深圳十分到家服务科技有限公司,1
302,000100,TCL集团,3,b'NzUyMzQ5NjMyMw==',b'MDEwMDIwMzA5OQ==',深圳TCL工业研究院有限公司,1
303,000100,TCL集团,3,b'NzUyMzQ5NjMyMw==',b'MDEwMDIxOTM5OA==',惠州TCL电器销售有限公司,1
304,000100,TCL集团,3,b'NzUyMzQ5NjMyMw==',b'MDEwMDMxMDQ3OQ==',豪客数字娱乐科技（深圳）有限公司,1
305,000100,TCL集团,3,b'NzUyMzQ5NjMyMw==',b'MDEwNDM0MDg1NA==',惠州TCL电器销售有限公司,1
306,000100,TCL集团,3,b'NzUyMzQ5NjMyMw==',b'MDEwNDQzMjYzNg==',北京唯迈医疗设备有限公司,1
307,000100,TCL集团,3,b'NzUyMzQ5NjMyMw==',b'MDEwNTAxOTQ4OA==',亚太辰昊（北京）石油技术有限公司,1
308,000100,TCL集团,3,b'NzUyMzQ5NjMyMw==',b'MDEwNTEzOTQ5NA==',捷开（北京）科技有限公司,1
309,000100,TCL集团,3,b'NzUyMzQ5NjMyMw==',b'MDEwNTU4MDIzMQ==',深圳豪客互联网有限公司,1
310,000100,TCL集团,3,b'NzUyMzQ5NjMyMw==',b'MDEwNTU4MDI0Nw==',全球播科技（北京）有限公司,1
311,000100,TCL集团,3,b'NzUyMzQ5NjMyMw==',b'MDEwNTU4MDI5Nw==',捷开（北京）科技有限公司,1
312,000100,TCL集团,3,b'NzUyMzQ5NjMyMw==',b'MDEwNTU4MDM0Nw==',TCL医疗放射技术(北京)有限公司,1
313,000100,TCL集团,3,b'NzUyMzQ5NjMyMw==',b'MDEwNTU4MDM4NA==',深圳么么哒互联通信有限公司（北京分公司）,1
314,000100,TCL集团,3,b'NzUyMzQ5NjMyMw==',b'MDEwNTU4MTcyNA==',全球播科技(北京)有限公司,1
315,000100,TCL集团,3,b'NzUyMzQ5NjMyMw==',b'MDEwNTY1MzU3NA==',TCL集团股份有限公司,1
316,000100,TCL集团,3,b'NzUyMzQ5NjMyMw==',b'MDEwNTY1MzY0NA==',广州TCL医疗设备有限公司,1
317,000100,TCL集团,3,b'NzUyMzQ5NjMyMw==',b'MDEwNTY1MzY5Nw==',TCL医疗超声技术（无锡）有限公司,1
318,000100,TCL集团,3,b'NzUyMzQ5NjMyMw==',b'MDEwNTY1Mzc0MA==',TCL医疗核磁技术（无锡）有限公司,1
319,000100,TCL集团,3,b'NzUyMzQ5NjMyMw==',b'MDEwNTY1Mzg4Mw==',翰林汇信息产业股份有限公司,1
