,Symbol,FullName,source,bill_code,customer_code.y,b.fullname
4927,300635,达安股份,1,b'NTMxMzQ5OTU2MQ==',b'NTMxMzQ5OTU2MQ==',中达安股份有限公司
4928,300635,达安股份,1,b'MDIwMTE3MjQzNQ==',b'MDIwMTE3MjQzNQ==',广东达安项目管理股份有限公司
4929,300636,同和药业,1,b'Nzk1MDI3NDU5MA==',b'Nzk1MDI3NDU5MA==',江西同和药业股份有限公司
4930,300637,扬帆新材,1,b'NTc1MTIwMDY5NQ==',b'NTc1MTIwMDY5NQ==',浙江扬帆新材料股份有限公司
4931,300638,广和通,1,b'NzY5MDAzODUxNw==',b'NzY5MDAzODUxNw==',深圳市广和通无线股份有限公司
4932,300638,广和通,1,b'NzU1MTM0MjY2Mg==',b'NzU1MTM0MjY2Mg==',深圳市广和通无线股份有限公司
4933,300639,凯普生物,1,b'NDUxMzUwNDYyMQ==',b'NDUxMzUwNDYyMQ==',广东凯普生物科技股份有限公司
4934,300640,德艺文创,1,b'NTkxMTEwMDM2MQ==',b'NTkxMTEwMDM2MQ==',德艺文化创意集团股份有限公司
4935,300641,正丹股份,1,b'NTExMTY3OTkwMw==',b'NTExMTY3OTkwMw==',江苏正丹化学工业股份有限公司
4936,300643,万通智控,1,b'NTcxMTU5OTkwOA==',b'NTcxMTU5OTkwOA==',万通智控科技股份有限公司
4937,300645,正元智慧,1,b'MDIzNTM4NDk4MQ==',b'MDIzNTM4NDk4MQ==',浙江正元智慧科技股份有限公司
4938,300645,正元智慧,1,b'MzUxMTQ1NTMwMQ==',b'MzUxMTQ1NTMwMQ==',浙江正元智慧科技股份有限公司
4939,300645,正元智慧,1,b'MzUxMTQ1NTMwMQ==',b'MzU0MDIwMjMzMQ==',浙江正元智慧科技股份有限公司
4940,300645,正元智慧,1,b'NTcxMzg1ODcyOQ==',b'NTcxMzg1ODcyOQ==',浙江正元智慧科技股份有限公司
4941,300645,正元智慧,1,b'NTcxMjYzNzE3NQ==',b'NTcxMjYzNzE3NQ==',浙江正元智慧科技股份有限公司
4942,300647,超频三,1,b'NzU1OTkxODg4MA==',b'NzU1OTkxODg4MA==',深圳市超频三科技股份有限公司
4943,300648,星云股份,1,b'NTkxMTE2NTU1NQ==',b'NTkxMTE2NTU1NQ==',福建星云电子股份有限公司
4944,300649,杭州园林,1,b'NTcxMTc2MzUzNw==',b'NTcxMTc2MzUzNw==',杭州园林设计院股份有限公司
4945,300650,太龙照明,1,b'NTk2MTM0NjI2MA==',b'NTk2MTM0NjI2MA==',太龙(福建)商业照明股份有限公司
4946,300650,太龙照明,1,b'NzU1MDEyNjEzNw==',b'NzU1MDEyNjEzNw==',太龙(福建)商业照明股份有限公司
4947,300651,金陵体育,1,b'MDEwMDEzODc1Mw==',b'MDEwMDEzODc1Mw==',江苏金陵体育器材股份有限公司
4948,300652,雷迪克,1,b'NTcxNzA5MzYwMA==',b'NTcxNzA5MzYwMA==',杭州雷迪克节能科技股份有限公司
4949,300653,正海生物,1,b'NTM1MTEwMTUwMg==',b'NTM1MTEwMTUwMg==',烟台正海生物科技股份有限公司
4950,300654,世纪天鸿,1,b'NTMzMTQzMDg5Nw==',b'NTMzMTQzMDg5Nw==',世纪天鸿教育科技股份有限公司
4951,300654,世纪天鸿,1,b'NTMzMTI0NTA4Mg==',b'NTMzMTI0NTA4Mg==',世纪天鸿教育科技股份有限公司
4952,300655,晶瑞股份,1,b'NTEyNTg0ODg4Mg==',b'NTEyNTg0ODg4Mg==',苏州晶瑞化学股份有限公司
4953,300655,晶瑞股份,1,b'NTEyNDk3NTYyMA==',b'NTEyNDk3NTYyMA==',苏州晶瑞化学股份有限公司
4954,300656,民德电子,1,b'NzU1MjY3MDQ5MQ==',b'NzU1MjY3MDQ5MQ==',深圳市民德电子科技股份有限公司
4955,300659,中孚信息,1,b'MzUxMTQ1MzczNA==',b'MzUxMTQ1MzczNA==',中孚信息股份有限公司
4956,300659,中孚信息,1,b'NTMxMTEwMDcwNA==',b'NTMxMTEwMDcwNA==',中孚信息股份有限公司
4957,300659,中孚信息,1,b'NTkxNTU5MzQyOQ==',b'NTkxNTU5MzQyOQ==',中孚信息股份有限公司
4958,300661,圣邦股份,1,b'NDUxMTExODUwMg==',b'NDUxMTExODUwMg==',圣邦微电子(北京)股份有限公司
4959,300661,圣邦股份,1,b'MDEwMTUzNTM2MQ==',b'MDEwMTUzNTM2MQ==',圣邦微电子(北京)股份有限公司
4960,300661,圣邦股份,1,b'NzU1MTk5NDQyOA==',b'NzU1MTk5NDQyOA==',圣邦微电子(北京)股份有限公司
4961,300661,圣邦股份,1,b'MDIxMjg1NTA4Mg==',b'MDIxMjg1NTA4Mg==',骏盈半导体(上海)有限公司
4962,300662,科锐国际,1,b'MDEwMDgxMjkzMA==',b'MDEwMDgxMjkzMA==',北京科锐国际人力资源股份有限公司
4963,300663,科蓝软件,1,b'MDEwODkwMDg3OQ==',b'MDEwNjg0OTc5Nw==',北京科蓝软件系统股份有限公司行政部
4964,300663,科蓝软件,1,b'MDI1NTA1NDczMw==',b'MDI1NTA1NDczMw==',北京科蓝软件系统股份有限公司
4965,300663,科蓝软件,1,b'NzU1MDA4NDI5NA==',b'NzU1MDA4NDI5NA==',北京科蓝软件系统股份有限公司
4966,300664,鹏鹞环保,1,b'NTEwMzM2MzI1OA==',b'NTEwMzM2MzI1OA==',鹏鹞环保股份有限公司
4967,300665,飞鹿股份,1,b'NzMxMjAwNjE0Ng==',b'NzMxMjAwNjE0Ng==',株洲飞鹿高新材料技术股份有限公司
4968,300668,杰恩设计,1,b'NzU1OTM4OTAzMA==',b'NzU1OTM4OTAzMA==',深圳市杰恩创意设计股份有限公司
4969,300669,沪宁股份,1,b'NTcxNDE1MTkxOQ==',b'NTcxNDE1MTkxOQ==',杭州沪宁电梯部件股份有限公司
4970,300670,大烨智能,1,b'MDI1MTM5MTMzOQ==',b'MDI1MTM5MTMzOQ==',江苏大烨智能电气股份有限公司
4971,300672,国科微,1,b'NzMxMDEyMDg5Mw==',b'NzMxMDEyMDg5Mw==',湖南国科微电子股份有限公司
4972,300673,佩蒂股份,1,b'NTc3NjQ5NzExNA==',b'NTc3NjQ5NzExNA==',佩蒂动物营养科技股份有限公司
4973,300675,建科院,1,b'NzU1NDA3NTcxMg==',b'NzU1NDA3NTcxMg==',深圳市建筑科学研究院股份有限公司
4974,300678,中科信息,1,b'MDI4MTAwMzAyMg==',b'MDI4MTAwMzAyMg==',中科院成都信息技术股份有限公司
4975,300679,电连技术,1,b'NzU1NTE4ODI4MA==',b'NzU1NTE4ODI4MA==',电连技术股份有限公司
4976,300679,电连技术,1,b'NzU1ODQzODcwMA==',b'NzU1ODQzODcwMA==',电连技术股份有限公司
4977,300680,隆盛科技,1,b'NTEwMTYyMDQ4Mw==',b'NTEwMTYyMDQ4Mw==',无锡隆盛科技股份有限公司
4978,300681,英搏尔,1,b'NzU2MDAyODE5OQ==',b'NzU2MDAyODE5OQ==',珠海英搏尔电气股份有限公司
4979,300682,朗新科技,1,b'NTcxMjA4OTIyMA==',b'NTcxMjA4OTIyMA==',朗新科技股份有限公司
4980,300682,朗新科技,1,b'MDI3NjY4NzU5Mw==',b'MDI3NjY4NzU5Mw==',朗新科技股份有限公司
4981,300682,朗新科技,1,b'MDIwMzcxMzQyMQ==',b'MDIwMzcxMzQyMQ==',朗新科技股份有限公司
4982,300682,朗新科技,1,b'NTEwMTY4ODc3OA==',b'NTEwMTY4ODc3OA==',朗新科技股份有限公司
4983,300683,海特生物,1,b'MDI3Mzg2Mzc1MQ==',b'MDI3Mzg2Mzc1MQ==',武汉海特生物制药股份有限公司
4984,300685,艾德生物,1,b'MDEwMDE1NTM3NQ==',b'MDEwMDE1NTM3NQ==',厦门艾德生物医药科技股份有限公司
4985,300685,艾德生物,1,b'MDIxMDA1MTc0NA==',b'MDIxMDA1MTc0NA==',厦门艾德生物医药科技股份有限公司
4986,300685,艾德生物,1,b'NTkyMTUyODkzNg==',b'NTkyMTUyODkzNg==',厦门艾德生物医药科技股份有限公司
4987,300686,智动力,1,b'NzU1MTE2MjUxMA==',b'NzU1MTE2MjUxMA==',深圳市智动力精密技术股份有限公司
4988,300687,赛意信息,1,b'MDIwNjQyMjE1Mw==',b'MDIwNjQyMjE1Mw==',广州赛意信息科技股份有限公司
4989,300688,创业黑马,1,b'MDEwNTc5MDYzMg==',b'MDEwNTc5MDYzMg==',创业黑马科技集团股份有限公司
4990,300689,澄天伟业,1,b'NzU1NjIwMzkyNg==',b'NzU1NjIwMzkyNg==',深圳市澄天伟业科技股份有限公司
4991,300690,双一科技,1,b'NTM0MDAwOTEyNQ==',b'NTM0MDAwOTEyNQ==',山东双一科技股份有限公司
4992,300691,联合光电,1,b'NzYwMTIyNTY2OQ==',b'NzYwMTIyNTY2OQ==',中山联合光电科技股份有限公司
4993,300692,中环环保,1,b'NTUxMzQwNTI5OQ==',b'NTUxMzQwNTI5OQ==',安徽中环环保科技股份有限公司
4994,300693,盛弘股份,1,b'NzU1MDExMjI3MA==',b'NzU1MDExMjI3MA==',深圳市盛弘电气股份有限公司
4995,300693,盛弘股份,1,b'NzU1MDEwODc0MA==',b'NzU1MDEwODc0MA==',深圳市盛弘电气股份有限公司
4996,300693,盛弘股份,1,b'NzU1NDUyOTE4NQ==',b'NzU1NDUyOTE4NQ==',深圳市盛弘电气股份有限公司
4997,300697,电工合金,1,b'NTEwMzM1NzE3Mg==',b'NTEwMzM1NzE3Mg==',江阴电工合金股份有限公司
4998,300698,万马科技,1,b'NTcxMTgwODc2OQ==',b'NTcxMTgwODc2OQ==',万马科技股份有限公司
4999,300698,万马科技,1,b'NTcxNjAwMDU5MQ==',b'NTcxNjAwMDU5MQ==',万马科技股份有限公司
5000,300698,万马科技,1,b'NTcxNTk1NTM1OA==',b'NTcxNTk1NTM1OA==',万马科技股份有限公司
5001,300699,光威复材,1,b'NTMyNTAyOTUzNQ==',b'NjMxMTg1NTgzMg==',威海光威复合材料股份有限公司
5002,300699,光威复材,1,b'MDIyNTk2OTkwNg==',b'NTM1MjM3MDY5NQ==',威海光威复合材料股份有限公司
5003,300699,光威复材,1,b'MDIyNTk2OTkwNg==',b'MDIyNTk2OTkwNg==',威海光威复合材料股份有限公司
5004,300699,光威复材,1,b'NTMyNTAyOTUzNQ==',b'NTMyNTAyOTUzNQ==',威海光威复合材料股份有限公司
5005,300699,光威复材,1,b'NjMxMTExNjgyOA==',b'NjMxMTExNjgyOA==',威海光威复合材料股份有限公司
5006,300700,岱勒新材,1,b'NzMxMjcyOTg1OQ==',b'NzMxMjcyOTg1OQ==',长沙岱勒新材料科技股份有限公司
5007,300701,森霸股份,1,b'Mzc3MDQ3MzY0MA==',b'Mzc3MDQ3MzY0MA==',森霸传感科技股份有限公司
5008,300701,森霸股份,1,b'Mzc3MDQ3Mjc4Mw==',b'Mzc3MDQ3Mjc4Mw==',南阳森霸光电股份有限公司
5009,300701,森霸股份,1,b'NzU1NzcyNDA3Ng==',b'NzU1NzcyNDA3Ng==',森霸传感科技股份有限公司
5010,300702,天宇股份,1,b'NTc2MjQwMDYxNw==',b'NTc2MjQwMDYxNw==',浙江天宇药业股份有限公司
5011,300702,天宇股份,1,b'NTc2MjI5MzA5Ng==',b'NTc2MjI5MzA5Ng==',浙江天宇药业股份有限公司
5012,300703,创源文化,1,b'NTc0MDEwMTQzNw==',b'NTc0MDEwMTQzNw==',宁波创源文化发展股份有限公司
5013,300706,阿石创,1,b'NTkxMTU2MzkwMw==',b'NTkxMTU2MzkwMw==',福建阿石创新材料股份有限公司
5014,300707,威唐工业,1,b'NTEwMjY4NjI2MQ==',b'NTEwMjY4NjI2MQ==',无锡威唐工业技术股份有限公司
5015,300708,聚灿光电,1,b'NTEyMjQ5NzQ3NQ==',b'NTI3MDMyNjA0NA==',聚灿光电科技股份有限公司
5016,300708,聚灿光电,1,b'NTEyMjQ5NzQ3NQ==',b'NTEyMjQ5NzQ3NQ==',聚灿光电科技股份有限公司
5017,300709,精研科技,1,b'NTE5MTEyMjg1Mw==',b'NTE5MTEyMjg1Mw==',江苏精研科技股份有限公司
5018,300710,万隆光电,1,b'NTcxMDA4MTIwOQ==',b'NTcxMDA4MTIwOQ==',杭州万隆光电设备股份有限公司
5019,300711,广哈通信,1,b'MDIwMTE4NDY3Mg==',b'MDIwMTE4NDY3Mg==',广州广哈通信股份有限公司
5020,300712,永福股份,1,b'NTkxMTg5MTIxMA==',b'NTkxMTg5MTIxMA==',福建永福电力设计股份有限公司
5021,300713,英可瑞,1,b'NzU1MDAzODI3NQ==',b'NzU1MDAzODI3NQ==',深圳市英可瑞科技股份有限公司
5022,300715,凯伦股份,1,b'NTEyMzE2MDMxMQ==',b'NTEyMzE2MDMxMQ==',江苏凯伦建材股份有限公司
5023,300715,凯伦股份,1,b'NTEyMzE2MDMxMQ==',b'NTEyNTcyNTM5OA==',江苏凯伦建材股份有限公司
5024,300716,国立科技,1,b'NzY5MjA2MDUyMw==',b'NzY5MjA2MDUyMw==',广东国立科技股份有限公司
5025,300717,华信新材,1,b'NTE2MDM1NjU5NQ==',b'NTE2MDM1NjU5NQ==',江苏华信新材料股份有限公司
5026,300719,安达维尔,1,b'MDEwMTE5MDUxMA==',b'MDEwMDE5NTE4Nw==',北京安达维尔科技股份有限公司
5027,300719,安达维尔,1,b'MDEwMTE5MDUxMA==',b'MDEwMDE5NTE5MQ==',北京安达维尔科技股份有限公司
5028,300721,怡达股份,1,b'NTEwMTI1ODkyOA==',b'NTEwMTI1ODkyOA==',江苏怡达化学股份有限公司
5029,300721,怡达股份,1,b'NTMxMzQ5MzQ4MQ==',b'NTMxMzQ5MzQ4MQ==',江苏怡达化学股份有限公司
5030,300721,怡达股份,1,b'MDIxNTIwMjQzNw==',b'MDIxNTIwMjQzNw==',江苏怡达化学股份有限公司
5031,300723,一品红,1,b'MDIwOTk4Njc4OQ==',b'MDIwOTk4Njc4OQ==',一品红药业股份有限公司
5032,300725,药石科技,1,b'MDI1NTAzNTE2Nw==',b'MDI1NTAzNTE2Nw==',南京药石科技股份有限公司
5033,300725,药石科技,1,b'MDI1MjM3MzczNQ==',b'MDI1MjM3MzczNQ==',南京药石科技股份有限公司
5034,300726,宏达电子,1,b'NzMzMDAwOTAxMA==',b'NzMzMDAwOTAxMA==',株洲宏达电子股份有限公司
5035,300727,润禾材料,1,b'NTc0NDYwMjAxMA==',b'NTc0NDYwMjAxMA==',宁波润禾高新材料科技股份有限公司
5036,300729,乐歌股份,1,b'NTc0NDU5ODEzOA==',b'NTc0NDU5ODEzOA==',乐歌人体工学科技股份有限公司
5037,300729,乐歌股份,1,b'NTc0MTExMzE1OQ==',b'NTc0MTExMzE1OQ==',乐歌人体工学科技股份有限公司
5038,300732,设研院,1,b'MzcxMjY1NjY2Ng==',b'MzcxMjY1NjY2Ng==',河南省交通规划设计研究院股份有限公司
5039,300735,光弘科技,1,b'NzUyMjM0MzQ5Nw==',b'NzUyMjM0MzQ5Nw==',惠州光弘科技股份有限公司
5040,300735,光弘科技,1,b'NzUyMTI5ODgzMw==',b'NzUyMTI5ODgzMw==',惠州光弘科技股份有限公司
5041,300736,百华悦邦,1,b'NTMxMjU1NTU0NQ==',b'NTMxMjU1NTU0NQ==',北京百华悦邦科技股份有限公司
5042,300737,科顺股份,1,b'NTMxMzE0NjQ3NA==',b'NTMxMzE0NjQ3NA==',科顺防水科技股份有限公司
5043,300737,科顺股份,1,b'NTMyNDYwNjQ5OQ==',b'NTMyNDYwNjQ5OQ==',科顺防水科技股份有限公司
5044,300738,奥飞数据,1,b'MDIwODk3MTM4Ng==',b'MDIwODk3MTM4Ng==',广东奥飞数据科技股份有限公司
5045,300739,明阳电路,1,b'NzU1NjE2NjUxNg==',b'NzU1NjE2NjUxNg==',深圳明阳电路科技股份有限公司
5046,600007,中国国贸,1,b'MDEwMDIwMDg3Nw==',b'MDEwMDIwMDg3Nw==',中国国际贸易中心股份有限公司
5047,600008,首创股份,1,b'MDEwMDA2MjQ5Ng==',b'MDEwMDA2MjQ5Ng==',北京首创股份有限公司
5048,600008,首创股份,1,b'MDEwMDA2MTk3OQ==',b'MDEwMDA2MTk3OQ==',北京首创股份有限公司
5049,600008,首创股份,1,b'MDEwMDA2MjQ5Ng==',b'MDEwMDA3MzQ3OA==',北京首创股份有限公司
5050,600016,民生银行,1,b'MDEwMDAxNTg4MQ==',b'NDI5MDIyNTgwOQ==',中国民生银行股份有限公司葫芦岛分行
5051,600016,民生银行,1,b'MDEwMDAxNTU5Ng==',b'MDEwMDAxNTU5Ng==',中国民生银行股份有限公司
5052,600016,民生银行,1,b'MDEwNzY0MjkwMg==',b'MDEwNzY0MjkwMg==',中国民生银行股份有限公司
5053,600016,民生银行,1,b'MDEwMDAxNTg4MQ==',b'MzUxMTQ1MTY2OQ==',中国民生银行股份有限公司北方交易中心
5054,600016,民生银行,1,b'MDEwMDA2MTM0MQ==',b'MDEwMDA2MTM0MQ==',中国民生银行股份有限公司
5055,600016,民生银行,1,b'MDEwMDAxNTg4MQ==',b'MzExMzY3OTU4Mg==',中国民生银行股份有限公司
5056,600016,民生银行,1,b'MDEwMDAxNTg4MQ==',b'NDEyNTQ1OTM3OA==',中国民生银行股份有限公司鞍山分行
5057,600016,民生银行,1,b'MDEwMDAxNTg4MQ==',b'MDI3NjY4ODM4MQ==',民生银行股份有限公司武汉分行
5058,600016,民生银行,1,b'MDEwMDAxNTg4MQ==',b'MDEwMDAxNTg4MQ==',中国民生银行股份有限公司
5059,600016,民生银行,1,b'MDEwMDAxNTg4MQ==',b'NDI3MDM4MDkwNA==',中国民生银行股份有限公司盘锦分行
5060,600017,日照港,1,b'NjMzMTE0NDc5OQ==',b'NjMzMTE0NDc5OQ==',日照港股份有限公司
5061,600023,浙能电力,1,b'NTcxMzM1NTg3Mw==',b'NTcxMzM1NTg3Mw==',浙江浙能电力股份有限公司
5062,600023,浙能电力,1,b'NTcxNzA4OTg4OQ==',b'NTcxNzA4OTg4OQ==',浙江浙能电力股份有限公司
5063,600026,中远海能,1,b'MDIxNjAyODQ3Mw==',b'MDIxNjAyODQ3Mw==',中远海运能源运输股份有限公司
5064,600026,中远海能,1,b'MDIxMTM3MDk2Mw==',b'MDIxMTM3MDk2Mw==',中海发展股份有限公司
5065,600028,中国石化,1,b'MDI1NTA0MjQxNg==',b'MDI1NTA0MjQxNg==',中国石油化工股份有限公司
5066,600029,南方航空,1,b'MDIwMDAxOTQwMA==',b'MDIwMDAxOTQwMA==',中国南方航空股份有限公司
5067,600029,南方航空,1,b'MDIwMDA3MzQ0Mg==',b'MDIwMDA3MzQ0Mg==',中国南方航空股份有限公司
5068,600029,南方航空,1,b'OTkxMTE1NzcyNA==',b'OTkxMTE1Nzc0OA==',中国南方航空股份有限公司
5069,600029,南方航空,1,b'MDIwMDAzMTQ4Ng==',b'MDIwMDAzMTQ4Ng==',中国南方航空股份有限公司
5070,600029,南方航空,1,b'MDI3MjkyNjA4NA==',b'MDI3MjkyNjA4NA==',中国南方航空股份有限公司
5071,600030,中信证券,1,b'MDIxMzQ5MDczNQ==',b'MDIxMzQ5MDczNQ==',中信证券股份有限公司
5072,600030,中信证券,1,b'MDEwODkwNDQ2Mg==',b'MDEwODkwNDQ2Mg==',中信证券股份有限公司
5073,600030,中信证券,1,b'NzU1MDcxMjYxNg==',b'NzU1MDcxMjYxNg==',中信证券股份有限公司
5074,600031,三一重工,1,b'NzMxMjkzNzMxNw==',b'NzMxMjAxMzcxNg==',三一重工股份有限公司
5075,600031,三一重工,1,b'NzMxMjkzNzMxNw==',b'NzMxMjAxMzcxOA==',三一重工股份有限公司
5076,600031,三一重工,1,b'NzMxMjkzNzMxNw==',b'NzMxMjAxMzcyMQ==',三一重工股份有限公司
5077,600031,三一重工,1,b'MDEwMDAzMDEyMQ==',b'MDEwMDAzMDEyMQ==',三一重工股份有限公司
5078,600031,三一重工,1,b'NzMxMjkzNzMxNw==',b'NzMxMTgzNDY4Mw==',三一重工股份有限公司
5079,600031,三一重工,1,b'MDEwMDAzMDEyMQ==',b'MDEwMDA2NDA2NQ==',三一重工股份有限公司
5080,600031,三一重工,1,b'NzMxMjkzNzMxNw==',b'NzMxMjAxMzcxNQ==',三一重工股份有限公司
5081,600031,三一重工,1,b'NzMxMjkzNzMxNw==',b'NzMxMTgzNDY4Nw==',三一重工股份有限公司
5082,600031,三一重工,1,b'NzMxMjkzNzMxNw==',b'NzMxMTgzNDY5MA==',三一重工股份有限公司
5083,600031,三一重工,1,b'NzMxMjkzNzMxNw==',b'NzMxMjAxMzcxNw==',三一重工股份有限公司
5084,600031,三一重工,1,b'NzMxMjkzNzMxNw==',b'NzMxMjAxMzcyMA==',三一重工股份有限公司
5085,600031,三一重工,1,b'NzMxMjkzNzMxNw==',b'NzMxMTgzNDY4Mg==',三一重工股份有限公司
5086,600031,三一重工,1,b'NzMxMjkzNzMxNw==',b'NzMxMTgzNDY5Mg==',三一重工股份有限公司
5087,600031,三一重工,1,b'NzMxMjkzNzMxNw==',b'NzMxMjAxMzcxOQ==',三一重工股份有限公司
5088,600031,三一重工,1,b'NzMxMjkzNzMxNw==',b'NzMxMjAxMzcyMg==',三一重工股份有限公司
5089,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDEwMDE4NTUyOQ==',招商银行股份有限公司
5090,600036,招商银行,1,b'MDEwODY1NjExMQ==',b'MDEwODY1NjExMQ==',招商银行股份有限公司
5091,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDIxMDE2Mjg5NA==',招商银行股份有限公司
5092,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDIxMDE2MjkyNA==',招商银行股份有限公司
5093,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDI5NDg3OTk4Nw==',招商银行股份有限公司
5094,600036,招商银行,1,b'NTkyNTIxNTk1Mw==',b'NTkyNTIxNjA1OA==',招商银行股份有限公司厦门市分行
5095,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDIxMDE2MjkzNw==',招商银行股份有限公司
5096,600036,招商银行,1,b'NTkxNTU5MjczMw==',b'NTkxNTU5MjczMw==',招商银行股份有限公司
5097,600036,招商银行,1,b'MDEwNDc2MjQ1Nw==',b'MDEwNDc2MjQ1Nw==',招商银行股份有限公司
5098,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDIxMDE2MjkxNA==',招商银行股份有限公司
5099,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDIxMDE2Mjk0Nw==',招商银行股份有限公司
5100,600036,招商银行,1,b'MDIxNzkxNzgxOA==',b'MDIxNzkxNzgxOA==',招商银行股份有限公司
5101,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDI4Njc4NTgxNQ==',招商银行股份有限公司
5102,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDEwMDE4NTUwNg==',招商银行股份有限公司
5103,600036,招商银行,1,b'MDIxOTI3MzUwOQ==',b'MDIxOTI3MzUwOQ==',招商银行股份有限公司
5104,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDI4Njc4NTgxNw==',招商银行股份有限公司
5105,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'NzU1MDEwODI4OA==',招商银行股份有限公司
5106,600036,招商银行,1,b'NzkxMTQ5Njc4NA==',b'NzkyMDM4OTQ3MA==',招商银行股份有限公司南昌分行
5107,600036,招商银行,1,b'MDIxNTIyNjU5NQ==',b'MDIxNTIyNjU5NQ==',招商银行股份有限公司
5108,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDI3NjY5OTY5OQ==',招商银行股份有限公司
5109,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDI4Njc4NTgxMg==',招商银行股份有限公司
5110,600036,招商银行,1,b'MzcxMjY1NzQ1OQ==',b'MzcxMjY1NzQ1OQ==',招商银行股份有限公司
5111,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'NzU1MDEwODI0Nw==',招商银行股份有限公司
5112,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'NzU1MDEwODI2NQ==',招商银行股份有限公司
5113,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDEwMDE4NTUyNg==',招商银行股份有限公司
5114,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDIxMDE2Mjk1NA==',招商银行股份有限公司
5115,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDI1NTA1MDE4OA==',招商银行股份有限公司
5116,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'NzU1MDEwODI3NQ==',招商银行股份有限公司
5117,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDEwMDE4NTUxOA==',招商银行股份有限公司
5118,600036,招商银行,1,b'MDEwNTQyNzkyMw==',b'MDEwNTQyNzkyMw==',招商银行股份有限公司
5119,600036,招商银行,1,b'MDIxNTE4NTkzNQ==',b'MDIxNTE4NTkzNQ==',招商银行股份有限公司
5120,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDI4Njc4NTgxNA==',招商银行股份有限公司
5121,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'NzU1MDEwODI1Mg==',招商银行股份有限公司
5122,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'NzU1MDEwODI2Nw==',招商银行股份有限公司
5123,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'NzU1MDEwODI4NQ==',招商银行股份有限公司
5124,600036,招商银行,1,b'NzkxMTQ5Njc4NA==',b'Nzk4MDIyODUzMg==',招商银行股份有限公司南昌分行
5125,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'NzU1MDEwODI0NA==',招商银行股份有限公司
5126,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'NzU1MDEwODI3Nw==',招商银行股份有限公司
5127,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDEwMDE4NTUwNQ==',招商银行股份有限公司
5128,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDI4Njc4NTgxNg==',招商银行股份有限公司
5129,600036,招商银行,1,b'MDI5NDg4MDA1OQ==',b'MDI5NDg4MDA1OQ==',招商银行股份有限公司
5130,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'NzU1MDEwODI1NA==',招商银行股份有限公司
5131,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'NzU1MDEwODI4Nw==',招商银行股份有限公司
5132,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDIxMDE2MjkwNw==',招商银行股份有限公司
5133,600036,招商银行,1,b'MDI0NDQ3NDEyNA==',b'MDI0NDQ3NDEyNA==',招商银行股份有限公司
5134,600036,招商银行,1,b'MzcxMjY1NzQ3Ng==',b'MzcxMjY1NzQ3Ng==',招商银行股份有限公司
5135,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'NzU1MDEwODI2NA==',招商银行股份有限公司
5136,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'NzU1MDEwODI3OQ==',招商银行股份有限公司
5137,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDEwMDE4NTUwNw==',招商银行股份有限公司
5138,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDEwMDE4NTUyNQ==',招商银行股份有限公司
5139,600036,招商银行,1,b'MDIxMDA2NTAyNw==',b'MDIxMDA2NTAyNw==',招商银行股份有限公司
5140,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDIxMDE2Mjg4Nw==',招商银行股份有限公司
5141,600036,招商银行,1,b'NzU1MDAyMDA5NQ==',b'MDIxMDE2MjkxNw==',招商银行股份有限公司
